,CITY A,LATITUDE A,LONGITUDE A,CITY B,LATITUDE B,LONGITUDE B,GREAT CIRCLE DISTANCE (IN KM)
336,Washington,47.6205,-122.3625,New Jersey,40.3485,-74.6515,3838.649856582776
337,Washington,47.6205,-122.3625,Virginia,38.9475,-77.3715,3711.1719318519536
338,Washington,47.6205,-122.3625,Texas,32.7975,-96.8195,2702.96402579537
339,Washington,47.6205,-122.3625,Georgia,33.7795,-84.4205,3503.795003960967
340,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716
341,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716
342,Washington,47.6205,-122.3625,New Jersey,40.3485,-74.6515,3838.649856582776
343,Washington,47.6205,-122.3625,Washington,47.6205,-122.3625,0.0
344,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716
345,Washington,47.6205,-122.3625,New York,40.7115,-74.0105,3867.3356190823647
346,Washington,47.6205,-122.3625,Virginia,38.9475,-77.3715,3711.1719318519536
347,Washington,47.6205,-122.3625,Texas,32.7975,-96.8195,2702.96402579537
348,Washington,47.6205,-122.3625,Washington,47.6205,-122.3625,0.0
349,Washington,47.6205,-122.3625,Virginia,38.9475,-77.3715,3711.1719318519536
350,Washington,47.6205,-122.3625,Virginia,38.9475,-77.3715,3711.1719318519536
351,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716
352,Washington,47.6205,-122.3625,New York,40.7115,-74.0105,3867.3356190823647
353,Washington,47.6205,-122.3625,North Carolina,35.3305,-81.8715,3590.1158081620665
354,Washington,47.6205,-122.3625,Illinois,40.4595,-87.6595,2859.2708257912027
355,Washington,47.6205,-122.3625,Pennsylvania,39.9585,-75.6095,3787.887912324971
356,Washington,47.6205,-122.3625,Pennsylvania,39.9585,-75.6095,3787.887912324971
357,Washington,47.6205,-122.3625,Iowa,41.2585,-95.8625,2206.8482456081347
358,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716
359,Washington,47.6205,-122.3625,Virginia,38.9475,-77.3715,3711.1719318519536
360,Washington,47.6205,-122.3625,Kansas,38.9505,-95.2625,2380.138235719679
361,Washington,47.6205,-122.3625,Virginia,38.9475,-77.3715,3711.1719318519536
362,Washington,47.6205,-122.3625,Colorado,39.7385,-104.9885,1643.6496142041506
363,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716
364,Washington,47.6205,-122.3625,Kansas,38.9505,-95.2625,2380.138235719679
365,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716
366,Washington,47.6205,-122.3625,Virginia,38.9475,-77.3715,3711.1719318519536
367,Washington,47.6205,-122.3625,Illinois,40.4595,-87.6595,2859.2708257912027
368,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716
369,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716
370,Washington,47.6205,-122.3625,Texas,32.7975,-96.8195,2702.96402579537
371,Washington,47.6205,-122.3625,Texas,32.7975,-96.8195,2702.96402579537
372,Washington,47.6205,-122.3625,Washington,47.6205,-122.3625,0.0
373,Washington,47.6205,-122.3625,Virginia,38.9475,-77.3715,3711.1719318519536
374,Washington,47.6205,-122.3625,Indiana,39.9615,-86.1525,2998.216955387207
375,Washington,47.6205,-122.3625,"Washington, D.C.",38.8995,-77.0205,3740.13450176069
376,Washington,47.6205,-122.3625,Texas,32.7975,-96.8195,2702.96402579537
377,Washington,47.6205,-122.3625,Washington,47.6205,-122.3625,0.0
378,Washington,47.6205,-122.3625,Michigan,42.7105,-84.6685,2974.732813581201
379,Washington,47.6205,-122.3625,Colorado,39.7385,-104.9885,1643.6496142041506
380,Washington,47.6205,-122.3625,Georgia,33.7795,-84.4205,3503.795003960967
381,Washington,47.6205,-122.3625,Arizona,33.4215,-112.0125,1801.312202537613
382,Washington,47.6205,-122.3625,Florida,25.7885,-80.2295,4393.978921759016
383,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716
384,Washington,47.6205,-122.3625,Virginia,38.9475,-77.3715,3711.1719318519536
385,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716
386,California,37.7195,-122.3985,Florida,25.7885,-80.2295,4162.534423687537
387,California,37.7195,-122.3985,Illinois,40.4595,-87.6595,2994.2083777273633
388,California,37.7195,-122.3985,Virginia,38.9475,-77.3715,3889.2871200723193
389,California,37.7195,-122.3985,New York,40.7115,-74.0105,4129.137548671449
390,California,37.7195,-122.3985,Washington,47.6205,-122.3625,1100.9448682455716
391,California,37.7195,-122.3985,Michigan,42.7105,-84.6685,3223.9265329572963
392,California,37.7195,-122.3985,Pennsylvania,39.9585,-75.6095,4013.425386947584
393,California,37.7195,-122.3985,North Carolina,35.3305,-81.8715,3602.867766235302
394,California,37.7195,-122.3985,Missouri,39.0985,-94.5795,2419.3029522281495
395,California,37.7195,-122.3985,Florida,25.7885,-80.2295,4162.534423687537
396,California,37.7195,-122.3985,North Carolina,35.3305,-81.8715,3602.867766235302
397,California,37.7195,-122.3985,California,37.7195,-122.3985,0.0
398,California,37.7195,-122.3985,Virginia,38.9475,-77.3715,3889.2871200723193
399,California,37.7195,-122.3985,Texas,32.7975,-96.8195,2378.027870957815
400,California,37.7195,-122.3985,Arizona,33.4215,-112.0125,1053.0693297993437
401,California,37.7195,-122.3985,Georgia,33.7795,-84.4205,3431.596265311825
402,California,37.7195,-122.3985,Minnesota,48.5805,-96.5185,2404.7840157853207
403,California,37.7195,-122.3985,Massachusetts,42.3485,-71.0615,4334.464779068308
404,California,37.7195,-122.3985,Florida,25.7885,-80.2295,4162.534423687537
405,California,37.7195,-122.3985,California,37.7195,-122.3985,0.0
406,California,37.7195,-122.3985,Virginia,38.9475,-77.3715,3889.2871200723193
407,California,37.7195,-122.3985,Illinois,40.4595,-87.6595,2994.2083777273633
408,California,37.7195,-122.3985,California,37.7195,-122.3985,0.0
409,California,37.7195,-122.3985,Utah,37.0815,-113.6225,778.1712027929616
410,California,37.7195,-122.3985,Virginia,38.9475,-77.3715,3889.2871200723193
411,California,37.7195,-122.3985,Florida,25.7885,-80.2295,4162.534423687537
412,California,37.7195,-122.3985,New Jersey,40.3485,-74.6515,4084.2443852022075
413,California,37.7195,-122.3985,New Jersey,40.3485,-74.6515,4084.2443852022075
414,California,37.7195,-122.3985,Virginia,38.9475,-77.3715,3889.2871200723193
415,California,37.7195,-122.3985,Texas,32.7975,-96.8195,2378.027870957815
416,California,37.7195,-122.3985,Georgia,33.7795,-84.4205,3431.596265311825
417,California,37.7195,-122.3985,California,37.7195,-122.3985,0.0
418,California,37.7195,-122.3985,California,37.7195,-122.3985,0.0
419,California,37.7195,-122.3985,New Jersey,40.3485,-74.6515,4084.2443852022075
420,California,37.7195,-122.3985,Washington,47.6205,-122.3625,1100.9448682455716
421,California,37.7195,-122.3985,California,37.7195,-122.3985,0.0
422,California,37.7195,-122.3985,New York,40.7115,-74.0105,4129.137548671449
423,California,37.7195,-122.3985,Virginia,38.9475,-77.3715,3889.2871200723193
424,California,37.7195,-122.3985,Texas,32.7975,-96.8195,2378.027870957815
425,California,37.7195,-122.3985,Washington,47.6205,-122.3625,1100.9448682455716
426,California,37.7195,-122.3985,Virginia,38.9475,-77.3715,3889.2871200723193
427,California,37.7195,-122.3985,Virginia,38.9475,-77.3715,3889.2871200723193
428,California,37.7195,-122.3985,California,37.7195,-122.3985,0.0
429,California,37.7195,-122.3985,New York,40.7115,-74.0105,4129.137548671449
430,California,37.7195,-122.3985,North Carolina,35.3305,-81.8715,3602.867766235302
431,California,37.7195,-122.3985,Illinois,40.4595,-87.6595,2994.2083777273633
432,California,37.7195,-122.3985,Pennsylvania,39.9585,-75.6095,4013.425386947584
433,California,37.7195,-122.3985,Pennsylvania,39.9585,-75.6095,4013.425386947584
434,California,37.7195,-122.3985,Iowa,41.2585,-95.8625,2301.6269600960213
435,California,37.7195,-122.3985,California,37.7195,-122.3985,0.0
436,California,37.7195,-122.3985,Virginia,38.9475,-77.3715,3889.2871200723193
437,California,37.7195,-122.3985,Kansas,38.9505,-95.2625,2362.0483631261804
438,California,37.7195,-122.3985,Virginia,38.9475,-77.3715,3889.2871200723193
439,California,37.7195,-122.3985,Colorado,39.7385,-104.9885,1524.3328075685515
440,California,37.7195,-122.3985,California,37.7195,-122.3985,0.0
441,California,37.7195,-122.3985,Kansas,38.9505,-95.2625,2362.0483631261804
442,California,37.7195,-122.3985,California,37.7195,-122.3985,0.0
443,California,37.7195,-122.3985,Virginia,38.9475,-77.3715,3889.2871200723193
444,California,37.7195,-122.3985,Illinois,40.4595,-87.6595,2994.2083777273633
445,California,37.7195,-122.3985,California,37.7195,-122.3985,0.0
446,California,37.7195,-122.3985,California,37.7195,-122.3985,0.0
447,California,37.7195,-122.3985,Texas,32.7975,-96.8195,2378.027870957815
448,California,37.7195,-122.3985,Texas,32.7975,-96.8195,2378.027870957815
449,California,37.7195,-122.3985,Washington,47.6205,-122.3625,1100.9448682455716
450,California,37.7195,-122.3985,Virginia,38.9475,-77.3715,3889.2871200723193
451,California,37.7195,-122.3985,Indiana,39.9615,-86.1525,3127.5369149092303
452,California,37.7195,-122.3985,"Washington, D.C.",38.8995,-77.0205,3920.0836723318016
453,California,37.7195,-122.3985,Texas,32.7975,-96.8195,2378.027870957815
454,California,37.7195,-122.3985,Washington,47.6205,-122.3625,1100.9448682455716
455,California,37.7195,-122.3985,Michigan,42.7105,-84.6685,3223.9265329572963
456,California,37.7195,-122.3985,Colorado,39.7385,-104.9885,1524.3328075685515
457,California,37.7195,-122.3985,Georgia,33.7795,-84.4205,3431.596265311825
458,California,37.7195,-122.3985,Arizona,33.4215,-112.0125,1053.0693297993437
459,California,37.7195,-122.3985,Florida,25.7885,-80.2295,4162.534423687537
460,California,37.7195,-122.3985,California,37.7195,-122.3985,0.0
461,California,37.7195,-122.3985,Virginia,38.9475,-77.3715,3889.2871200723193
462,California,37.7195,-122.3985,California,37.7195,-122.3985,0.0
463,Michigan,42.7105,-84.6685,Florida,25.7885,-80.2295,1924.6047755272223
464,Michigan,42.7105,-84.6685,Illinois,40.4595,-87.6595,352.84600188590116
465,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
466,Michigan,42.7105,-84.6685,New York,40.7115,-74.0105,911.5013207879881
467,Michigan,42.7105,-84.6685,Washington,47.6205,-122.3625,2974.732813581201
468,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
469,Michigan,42.7105,-84.6685,Pennsylvania,39.9585,-75.6095,815.3738337034519
470,Michigan,42.7105,-84.6685,North Carolina,35.3305,-81.8715,855.3105671327435
471,Michigan,42.7105,-84.6685,Missouri,39.0985,-94.5795,923.9049236704432
472,Michigan,42.7105,-84.6685,Florida,25.7885,-80.2295,1924.6047755272223
473,Michigan,42.7105,-84.6685,North Carolina,35.3305,-81.8715,855.3105671327435
474,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
475,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
476,Michigan,42.7105,-84.6685,Texas,32.7975,-96.8195,1531.865635308519
477,Michigan,42.7105,-84.6685,Arizona,33.4215,-112.0125,2592.216206263857
478,Michigan,42.7105,-84.6685,Georgia,33.7795,-84.4205,993.3166514703772
479,Michigan,42.7105,-84.6685,Minnesota,48.5805,-96.5185,1126.929390309528
480,Michigan,42.7105,-84.6685,Massachusetts,42.3485,-71.0615,1114.5158400280304
481,Michigan,42.7105,-84.6685,Florida,25.7885,-80.2295,1924.6047755272223
482,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
483,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
484,Michigan,42.7105,-84.6685,Illinois,40.4595,-87.6595,352.84600188590116
485,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
486,Michigan,42.7105,-84.6685,Utah,37.0815,-113.6225,2534.507668705409
487,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
488,Michigan,42.7105,-84.6685,Florida,25.7885,-80.2295,1924.6047755272223
489,Michigan,42.7105,-84.6685,New Jersey,40.3485,-74.6515,873.5871706597349
490,Michigan,42.7105,-84.6685,New Jersey,40.3485,-74.6515,873.5871706597349
491,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
492,Michigan,42.7105,-84.6685,Texas,32.7975,-96.8195,1531.865635308519
493,Michigan,42.7105,-84.6685,Georgia,33.7795,-84.4205,993.3166514703772
494,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
495,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
496,Michigan,42.7105,-84.6685,New Jersey,40.3485,-74.6515,873.5871706597349
497,Michigan,42.7105,-84.6685,Washington,47.6205,-122.3625,2974.732813581201
498,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
499,Michigan,42.7105,-84.6685,New York,40.7115,-74.0105,911.5013207879881
500,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
501,Michigan,42.7105,-84.6685,Texas,32.7975,-96.8195,1531.865635308519
502,Michigan,42.7105,-84.6685,Washington,47.6205,-122.3625,2974.732813581201
503,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
504,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
505,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
506,Michigan,42.7105,-84.6685,New York,40.7115,-74.0105,911.5013207879881
507,Michigan,42.7105,-84.6685,North Carolina,35.3305,-81.8715,855.3105671327435
508,Michigan,42.7105,-84.6685,Illinois,40.4595,-87.6595,352.84600188590116
509,Michigan,42.7105,-84.6685,Pennsylvania,39.9585,-75.6095,815.3738337034519
510,Michigan,42.7105,-84.6685,Pennsylvania,39.9585,-75.6095,815.3738337034519
511,Michigan,42.7105,-84.6685,Iowa,41.2585,-95.8625,938.4774905676518
512,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
513,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
514,Michigan,42.7105,-84.6685,Kansas,38.9505,-95.2625,983.5532824162793
515,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
516,Michigan,42.7105,-84.6685,Colorado,39.7385,-104.9885,1726.8236941495313
517,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
518,Michigan,42.7105,-84.6685,Kansas,38.9505,-95.2625,983.5532824162793
519,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
520,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
521,Michigan,42.7105,-84.6685,Illinois,40.4595,-87.6595,352.84600188590116
522,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
523,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
524,Michigan,42.7105,-84.6685,Texas,32.7975,-96.8195,1531.865635308519
525,Michigan,42.7105,-84.6685,Texas,32.7975,-96.8195,1531.865635308519
526,Michigan,42.7105,-84.6685,Washington,47.6205,-122.3625,2974.732813581201
527,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
528,Michigan,42.7105,-84.6685,Indiana,39.9615,-86.1525,329.8153934592001
529,Michigan,42.7105,-84.6685,"Washington, D.C.",38.8995,-77.0205,770.1860201685928
530,Michigan,42.7105,-84.6685,Texas,32.7975,-96.8195,1531.865635308519
531,Michigan,42.7105,-84.6685,Washington,47.6205,-122.3625,2974.732813581201
532,Michigan,42.7105,-84.6685,Michigan,42.7105,-84.6685,0.0
533,Michigan,42.7105,-84.6685,Colorado,39.7385,-104.9885,1726.8236941495313
534,Michigan,42.7105,-84.6685,Georgia,33.7795,-84.4205,993.3166514703772
535,Michigan,42.7105,-84.6685,Arizona,33.4215,-112.0125,2592.216206263857
536,Michigan,42.7105,-84.6685,Florida,25.7885,-80.2295,1924.6047755272223
537,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
538,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
539,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
540,Pennsylvania,39.9585,-75.6095,Florida,25.7885,-80.2295,1632.9723517549762
541,Pennsylvania,39.9585,-75.6095,Illinois,40.4595,-87.6595,1023.9919863876723
542,Pennsylvania,39.9585,-75.6095,Virginia,38.9475,-77.3715,188.47245006970448
543,Pennsylvania,39.9585,-75.6095,New York,40.7115,-74.0105,159.30614333349547
544,Pennsylvania,39.9585,-75.6095,Washington,47.6205,-122.3625,3787.887912324971
545,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
546,Pennsylvania,39.9585,-75.6095,Michigan,42.7105,-84.6685,815.3738337034519
547,Pennsylvania,39.9585,-75.6095,North Carolina,35.3305,-81.8715,753.8099966092748
548,Pennsylvania,39.9585,-75.6095,Missouri,39.0985,-94.5795,1626.7107682912963
549,Pennsylvania,39.9585,-75.6095,Florida,25.7885,-80.2295,1632.9723517549762
550,Pennsylvania,39.9585,-75.6095,North Carolina,35.3305,-81.8715,753.8099966092748
551,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
552,Pennsylvania,39.9585,-75.6095,Virginia,38.9475,-77.3715,188.47245006970448
553,Pennsylvania,39.9585,-75.6095,Texas,32.7975,-96.8195,2052.477477392075
554,Pennsylvania,39.9585,-75.6095,Arizona,33.4215,-112.0125,3302.156653306407
555,Pennsylvania,39.9585,-75.6095,Georgia,33.7795,-84.4205,1041.333054237078
556,Pennsylvania,39.9585,-75.6095,Minnesota,48.5805,-96.5185,1911.963450360243
557,Pennsylvania,39.9585,-75.6095,Massachusetts,42.3485,-71.0615,464.23636254617537
558,Pennsylvania,39.9585,-75.6095,Florida,25.7885,-80.2295,1632.9723517549762
559,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
560,Pennsylvania,39.9585,-75.6095,Virginia,38.9475,-77.3715,188.47245006970448
561,Pennsylvania,39.9585,-75.6095,Illinois,40.4595,-87.6595,1023.9919863876723
562,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
563,Pennsylvania,39.9585,-75.6095,Utah,37.0815,-113.6225,3297.469411891069
564,Pennsylvania,39.9585,-75.6095,Virginia,38.9475,-77.3715,188.47245006970448
565,Pennsylvania,39.9585,-75.6095,Florida,25.7885,-80.2295,1632.9723517549762
566,Pennsylvania,39.9585,-75.6095,New Jersey,40.3485,-74.6515,92.24701875378531
567,Pennsylvania,39.9585,-75.6095,New Jersey,40.3485,-74.6515,92.24701875378531
568,Pennsylvania,39.9585,-75.6095,Virginia,38.9475,-77.3715,188.47245006970448
569,Pennsylvania,39.9585,-75.6095,Texas,32.7975,-96.8195,2052.477477392075
570,Pennsylvania,39.9585,-75.6095,Georgia,33.7795,-84.4205,1041.333054237078
571,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
572,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
573,Pennsylvania,39.9585,-75.6095,New Jersey,40.3485,-74.6515,92.24701875378531
574,Pennsylvania,39.9585,-75.6095,Washington,47.6205,-122.3625,3787.887912324971
575,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
576,Pennsylvania,39.9585,-75.6095,New York,40.7115,-74.0105,159.30614333349547
577,Pennsylvania,39.9585,-75.6095,Virginia,38.9475,-77.3715,188.47245006970448
578,Pennsylvania,39.9585,-75.6095,Texas,32.7975,-96.8195,2052.477477392075
579,Pennsylvania,39.9585,-75.6095,Washington,47.6205,-122.3625,3787.887912324971
580,Pennsylvania,39.9585,-75.6095,Virginia,38.9475,-77.3715,188.47245006970448
581,Pennsylvania,39.9585,-75.6095,Virginia,38.9475,-77.3715,188.47245006970448
582,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
583,Pennsylvania,39.9585,-75.6095,New York,40.7115,-74.0105,159.30614333349547
584,Pennsylvania,39.9585,-75.6095,North Carolina,35.3305,-81.8715,753.8099966092748
585,Pennsylvania,39.9585,-75.6095,Illinois,40.4595,-87.6595,1023.9919863876723
586,Pennsylvania,39.9585,-75.6095,Pennsylvania,39.9585,-75.6095,0.0
587,Pennsylvania,39.9585,-75.6095,Pennsylvania,39.9585,-75.6095,0.0
588,Pennsylvania,39.9585,-75.6095,Iowa,41.2585,-95.8625,1711.8854830869932
589,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
590,Pennsylvania,39.9585,-75.6095,Virginia,38.9475,-77.3715,188.47245006970448
591,Pennsylvania,39.9585,-75.6095,Kansas,38.9505,-95.2625,1687.6433967800492
592,Pennsylvania,39.9585,-75.6095,Virginia,38.9475,-77.3715,188.47245006970448
593,Pennsylvania,39.9585,-75.6095,Colorado,39.7385,-104.9885,2496.7273714521757
594,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
595,Pennsylvania,39.9585,-75.6095,Kansas,38.9505,-95.2625,1687.6433967800492
596,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
597,Pennsylvania,39.9585,-75.6095,Virginia,38.9475,-77.3715,188.47245006970448
